"_time",user,"request_url_hash","anonymized_git_repo"
"2016-09-19T11:21:27.592-0700",chuck,f1e2e73ab76c9c1ce5e38c43ea1e08b2,"anon_repo_5"
"2016-09-19T11:21:21.013-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T11:21:21.012-0700",chuck,a15e08d12ecccccc8abd6b3342cc6a4b,"anon_repo_5"
"2016-09-19T11:21:20.986-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T11:21:20.968-0700",chuck,cc7f8e5b57d96e3892326649610ef2fc,"anon_repo_5"
"2016-09-19T11:21:20.926-0700",chuck,1f881f5841065b6e65902fbcc5580a95,"anon_repo_5"
"2016-09-19T11:21:20.903-0700",chuck,3430ab53d20c41e52c0b2b8e36d07d9c,"anon_repo_5"
"2016-09-19T11:21:20.885-0700",chuck,75bf016936ab078cf09dc49f906b7e45,"anon_repo_5"
"2016-09-19T11:21:20.861-0700",chuck,50038c620ae2b57364056dafe8e3aab9,"anon_repo_5"
"2016-09-19T11:21:20.831-0700",chuck,341316220b71d0d228df220758ca4b90,"anon_repo_5"
"2016-09-19T11:21:20.742-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T11:21:20.421-0700",chuck,dad5e686fbca2f48197c636397cbeac2,"anon_repo_5"
"2016-09-19T11:21:16.301-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T11:21:16.220-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T11:21:16.049-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T11:21:15.914-0700",chuck,72041b5a00c37ef011933d870af48670,"anon_repo_5"
"2016-09-19T11:21:14.961-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_5"
"2016-09-19T11:21:14.925-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_5"
"2016-09-19T11:21:14.921-0700",chuck,ff4d8c0031965e1b21f99b4af02ea96f,"anon_repo_5"
"2016-09-19T11:21:14.819-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_5"
"2016-09-19T11:21:14.620-0700",chuck,a77649f6962f5698bc459d5e6cc0ec57,"anon_repo_5"
"2016-09-19T11:15:23.265-0700",chuck,70e1733efe56e20a6edcb96632119b4b,"anon_repo_6"
"2016-09-19T11:14:06.668-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_6"
"2016-09-19T11:14:06.620-0700",chuck,d1f4ea218471741bf4d46f43fb56369a,"anon_repo_6"
"2016-09-19T11:14:06.618-0700",chuck,1f7623830ad6739f55dbd4bbe7d2c2db,"anon_repo_6"
"2016-09-19T11:14:06.533-0700",chuck,983deb7a844ec3d4dd3c60bd3551671b,"anon_repo_6"
"2016-09-19T11:14:06.149-0700",chuck,53fa8dc5beefdd5110a355d28c509a1d,"anon_repo_6"
"2016-09-19T12:43:40.930-0700",chuck,22b0b43441e6e5fae6415ac5459c645e,"anon_repo_6"
